Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
5560.0,1.6062168155570191,43.79584132342024,53.686920491282784,495.2249495437246,54.698663290235594,34.91615501156076,2335.3851816981123,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.3139281739847,2424.999999999909,0.00012766278563479692,0.12999999999999637,0.00032481451889492213,0.004989413561136614,0.0,1.0,1.0,0.041,0.03268726604956916,0.14495468532646352,0.160856253730807,0.06322179657460364,0.16062168155570192,0.00020505411300746187,0.15328544463197086,0.0007883251438215643,0.005591099102567379,0.00685382182207102,315.2499999999882,11.652202496042056,303.6000736207461,4.539989053089554,7.110826227730429,4.5391001515027725
5570.0,1.6065115293773147,43.80538477800881,53.7016507415241,495.1706804159094,54.712502618705955,34.925023372286624,2335.3624740089176,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.2842274648195,2424.99999999991,0.00012765684549296392,0.1299999999999964,0.0003249093838045276,0.004990721491495904,0.0,1.0,1.0,0.041,0.032685632510565076,0.14499445700211508,0.16088560065200178,0.06321192704249956,0.16065115293773147,0.00020508219408838502,0.15331884672303084,0.0007884969260041585,0.005592057236366104,0.006855383331427853,315.2499999999883,11.65514368946935,303.59712162115085,4.541137717352594,7.112625340431577,4.540253038397135
5580.0,1.606804719671195,43.814877765120194,53.71630191284396,495.1165974727293,54.72627628152441,34.93384961768639,2335.339874100701,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.2545818703646,2424.999999999912,0.00012765091637407294,0.12999999999999648,0.0003250038411650724,0.004992023244225222,0.0,1.0,1.0,0.041,0.032684002002870055,0.1450340151646787,0.160914796003218,0.0632020873794069,0.16068047196711951,0.0002051100949002134,0.15335207217792068,0.0007886677997721635,0.005593009297535586,0.0068569351634008985,315.2499999999885,11.6580709346767,303.5941836330829,4.542280931366527,7.114415916597981,4.541400450299108
5590.0,1.607096395959491,43.824320593826386,53.73087446663452,495.0626998342504,54.73998466051926,34.94263399258022,2335.3173813468134,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.2249912906708,2424.999999999913,0.00012764499825813417,0.12999999999999653,0.00032509789322948104,0.004993318855036588,0.0,1.0,1.0,0.041,0.03268237452098689,0.1450733610599132,0.16094384073261375,0.0631922774580101,0.1607096395959491,0.00020513781666290292,0.15338512207839236,0.0007888377706888749,0.005593955325862882,0.006858477377701589,315.24999999998875,11.660984312773712,303.59125957507763,4.5434187268230986,7.116198005867314,4.542542419035308
5600.0,1.6073865676993535,43.833713571250286,53.74536886161493,495.0089866253776,54.75362813517853,34.95137674029057,2335.2949951244454,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.1954556259421,2424.9999999999145,0.00012763909112518842,0.1299999999999966,0.0003251915422372407,0.00499460835942477,0.0,1.0,1.0,0.041,0.03268075005942682,0.1451124959263603,0.1609727357820002,0.06318249715166374,0.16073865676993537,0.00020516536058798164,0.153417997499376,0.0007890068442825052,0.005594895360876224,0.006860010033684532,315.2499999999889,11.663883904371382,303.58834936616995,4.544551135219819,7.1179716575730225,4.543678976237655
5610.0,1.6076752442843787,43.843057002565445,53.75978555381789,494.9554569758686,54.767207082648056,34.96007810264089,2335.272714814627,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.1659747765364,2424.999999999916,0.00012763319495530726,0.12999999999999665,0.000325284790414385,0.004995891792667033,0.0,1.0,1.0,0.041,0.0326791286127095,0.1451514209953083,0.16100148208685156,0.06317274633439422,0.1607675244284379,0.00020519272787856933,0.15345069950897905,0.000789175026046178,0.005595829441845084,0.0068615331903459495,315.2499999999891,11.666769789581656,303.58545292589366,4.545678187859789,7.119736920744064,4.544810153343199
5620.0,1.607962435044734,43.85235119099572,53.774124996576106,494.90211002034715,54.7807218777296,34.96873831995436,2335.250539802233,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.1365486429637,2424.9999999999172,0.00012762730972859274,0.1299999999999967,0.0003253776399734773,0.0049971691898229075,0.0,1.0,1.0,0.041,0.032677510175363,0.1451901374907555,0.16103008057631477,0.06316302488090092,0.1607962435044734,0.00020521991972939643,0.15348322916848503,0.000789342321437923,0.005596757607780233,0.006863046906322079,315.24999999998926,11.669642048017032,303.5825701742826,4.546799915851556,7.121493844104667,4.545935981593952
5630.0,1.6082481492472853,43.86159643781504,53.78838764050877,494.8489448983171,54.79417289287896,34.97735763105261,2335.228469475987,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.1071771258881,2424.9999999999186,0.00012762143542517762,0.12999999999999676,0.0003254700931135943,0.0049984405857339395,0.0,1.0,1.0,0.041,0.032675894741923846,0.1452286466293737,0.16105853217321917,0.06315333266655786,0.16082481492472855,0.00020524693732682384,0.15351558753235264,0.0007895087358806707,0.0055976798974338125,0.006864551239887612,315.2499999999894,11.672500758790123,303.57970103187074,4.547916350108954,7.123242476074087,4.5470564920367265
5640.0,1.6085323960957219,43.87079304234711,53.80257393350811,494.7959607541754,54.80756049820411,34.98593627325441,2335.2065032284613,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.0778601261263,2424.99999999992,0.00012761557202522526,0.1299999999999968,0.00032556215202030926,0.004999706015023459,0.0,1.0,1.0,0.041,0.03267428230693695,0.1452669496204719,0.1610868377940858,0.063143669567415,0.1608532396095722,0.00020527378184886176,0.1535477756482149,0.000789674274762248,0.005598596349299398,0.006866046248954111,315.2499999999896,11.675346000513235,303.5768454196925,4.549027521350942,7.12498286476636,4.548171715522962
5650.0,1.6088151847306833,43.87994130196511,53.81668432072579,494.7431567372261,54.82088506146327,34.9944744823744,2335.184640456084,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.0485975446477,2424.9999999999213,0.00012760971950892953,0.12999999999999687,0.00032565381886567505,0.005000965512096337,0.0,1.0,1.0,0.041,0.03267267286495562,0.14530504766595964,0.16111499834913692,0.06313403546019979,0.16088151847306834,0.00020530045446518914,0.1535797945568779,0.000789838943435372,0.00559950700161206,0.006867531991068424,315.24999999998977,11.67817785129796,303.5740032592836,4.550133460101452,7.126715057990054,4.549281682708562
5660.0,1.6090965242298851,43.889041512091424,53.830719244559496,494.690532001694,54.834146948063044,35.00297249272183,2335.162880559138,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.0193892825748,2424.9999999999227,0.00012760387785651497,0.12999999999999692,0.00032574509580820865,0.005002219111138744,0.0,1.0,1.0,0.041,0.03267106641054161,0.14534294196031064,0.16114301474230552,0.06312443022231858,0.16090965242298852,0.00020532695633717303,0.15361164529232,0.0007900027472176457,0.005600411892348429,0.006869008523411119,315.24999999998994,11.68099638875472,303.57117447268075,4.551234196689233,7.128439103248027,4.55038642405373
5670.0,1.609376423608245,43.89809396619735,53.84467914463936,494.63808570673785,54.84734652105653,35.01143053709925,2335.141222941769,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.9902352411829,2424.9999999999245,0.00012759804704823657,0.129999999999997,0.00032583598499287347,0.005003466846117915,0.0,1.0,1.0,0.041,0.03266946293826506,0.14538063369052628,0.16117088787124428,0.063114853731858,0.16093764236082453,0.00020535328861788756,0.15364332888169074,0.0007901656913915523,0.005601311059226759,0.006870475902794895,315.2499999999902,11.683801689992384,303.568358982423,4.552329761247692,7.130155047737184,4.551485969822798
5680.0,1.6096548918180091,43.907098955802816,53.85856445781447,494.5858170164644,54.86048414114141,35.01984884680123,2335.1196670119834,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.9611353218997,2424.9999999999263,0.00012759222706437996,0.12999999999999706,0.0003259264885510634,0.005004708750781909,0.0,1.0,1.0,0.041,0.03266786244270449,0.14541812403609908,0.16119861862733503,0.0631053058675866,0.16096548918180092,0.00020537945245213338,0.15367484634530987,0.0007903277812044507,0.005602204539706993,0.006871934185663007,315.24999999999045,11.686593831617811,303.565556711551,4.553420183714738,7.131862938348222,4.552580350084058
5690.0,1.6099319377488779,43.91605677047609,53.87237561813936,494.5337250999416,54.87356016665811,35.02822765161309,2335.098212181657,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.9320894263059,2424.999999999928,0.00012758641788526118,0.12999999999999712,0.00032601660860058664,0.005005944858659367,0.0,1.0,1.0,0.041,0.032666264918446826,0.14545541416897628,0.16122620789569778,0.06309578650895602,0.1609931937748878,0.00020540544897645663,0.15370619869666632,0.0007904890218685696,0.005603092370990816,0.006873383428087684,315.2499999999907,11.689372889735445,303.56276758360866,4.5545054938326235,7.133562821665396,4.553669594709601
5700.0,1.6102075702281324,43.924967697833495,53.886113056860516,494.4818091312124,54.88657495358786,35.03656717980961,2335.0768578665325,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.9030974561344,2424.99999999993,0.0001275806194912269,0.12999999999999723,0.00032610634724564825,0.005007175203059277,0.0,1.0,1.0,0.041,0.0326646703600874,0.1454925052535234,0.16125365655519952,0.06308629553610269,0.16102075702281327,0.00020543127931916836,0.15373738694241723,0.000790649418561003,0.005603974590021728,0.006874823685768555,315.2499999999909,11.692138939946872,303.55999152264275,4.555585721147793,7.13525474396627,4.554753733375152
5710.0,1.6104817980207604,43.933832023539146,53.899777202402845,494.43006828930856,54.89952885555084,35.04486765815374,2335.0556034862275,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.8741593132713,2424.999999999932,0.00012757483186265426,0.12999999999999728,0.00032619570657683436,0.005008399817070733,0.0,1.0,1.0,0.041,0.03266307876222992,0.14552939844648768,0.16128096547846346,0.0630768328298492,0.16104817980207606,0.00020545694460036363,0.153768412082387,0.0007908089764237046,0.005604851233485102,0.006876255014031068,315.24999999999113,11.694892057350412,303.5572284532032,4.55666089501072,7.13693875122146,4.555832795559891
5720.0,1.6107546357192548,43.9426502357693,53.91336883241055,494.3785011977008,54.91242247723161,35.0531294738634,2335.034448048839,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.8452749016,2424.999999999934,0.00012756905498032,0.12999999999999737,0.00032628469017796955,0.0050096187578881485,0.0,1.0,1.0,0.041,0.032661490119588,0.1455660958475085,0.16130813609394076,0.0630673982003777,0.16107546357192548,0.00020548244668387494,0.15379927582519254,0.0007909677042438474,0.005605722363907825,0.0068776775127560525,315.2499999999914,11.697632371260463,303.5544782463429,4.5577310656102235,7.138614922039965,4.5569068316021495
5730.0,1.611026096282491,43.95142276618889,53.92688862773842,494.32710663445437,54.92525635332634,35.06135296942319,2335.0133906771844,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.8164441246641,2424.999999999934,0.00012756328882493283,0.12999999999999737,0.0003263733012173449,0.005010832075998004,0.0,1.0,1.0,0.041,0.032659904426856526,0.14560259929489375,0.16133516967350534,0.06305799147760427,0.1611026096282491,0.00020550778722458742,0.15382997968166112,0.0007911256097914,0.005606588036590082,0.006879091269450181,315.2499999999914,11.700359995890093,303.5517407880278,4.558796277326087,7.1402833259322795,4.557975886024923
5740.0,1.6112961804230497,43.96014962151934,53.94033653805963,494.27588454233916,54.93803049188159,35.069538150727354,2334.992431357325,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.7876668823412,2424.9999999999345,0.00012755753337646825,0.1299999999999974,0.0003264615397321408,0.005012039771341339,0.0,1.0,1.0,0.041,0.03265832167852877,0.14563890865276102,0.1613620663201579,0.06304861263969279,0.16112961804230497,0.00020553296631368897,0.1538605236753177,0.0007912826931873482,0.005607448252581491,0.006880496278291471,315.2499999999915,11.703074931743926,303.5490160764462,4.559856530826172,7.141943963944463,4.559039959594465
5750.0,1.6115648968297773,43.96883108557617,53.95371299064533,494.22483410412826,54.950745244445585,35.07768524320251,2334.971569512286,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.7589430771795,2424.999999999934,0.00012755178861543592,0.12999999999999737,0.0003265494078023211,0.005013241876835888,0.0,1.0,1.0,0.041,0.032656741869244874,0.1456750250747424,0.16138882689790346,0.06303926156814865,0.16115648968297774,0.00020555798506048857,0.15389090879951658,0.0007914389595403711,0.00560830304829522,0.0068818925944006916,315.2499999999914,11.70577725350021,303.54630403659104,4.560911855288984,7.143596881777781,4.560099081616234
5760.0,1.6118322541366663,43.977467440457616,53.96701841028451,494.1739545070033,54.96340096048902,35.085794470944265,2334.9508045685006,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.7302726118821,2424.9999999999336,0.00012754605452237642,0.12999999999999734,0.0003266369074958962,0.005014438425206527,0.0,1.0,1.0,0.041,0.03265516499365352,0.14571094970776818,0.16141545226518525,0.0630299381450886,0.16118322541366664,0.0002055828445670401,0.15392113604160165,0.0007915944139282371,0.00560915245991664,0.00688328027256824,315.24999999999136,11.708467035395184,303.54360459389886,4.561962279720588,7.145242124863426,4.561153281222661
5770.0,1.6120982609230983,43.98605896654841,53.98025321927754,494.1232449425569,54.975997987408185,35.09386605671917,2334.9301359558067,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.701655389306,2424.999999999934,0.0001275403310778612,0.12999999999999737,0.000326724040868938,0.005015629448985535,0.0,1.0,1.0,0.041,0.03265359104641183,0.14574668369204938,0.16144194327490421,0.0630206422532408,0.16120982609230983,0.0002056075459281762,0.15395120638291945,0.0007917490613978715,0.0056099965234039095,0.00688465936725344,315.2499999999914,11.711144351223743,303.5409176742487,4.56300783295488,7.1468797383629195,4.5622025873734
5780.0,1.6123629257140863,43.99460594252356,53.99341783742965,494.07270460679496,54.988536670528184,35.10190022196666,2334.9095631074388,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.6730913124622,2424.9999999999336,0.00012753461826249245,0.12999999999999734,0.0003268108099655938,0.005016814980512843,0.0,1.0,1.0,0.041,0.032652020022185424,0.14578222816106004,0.16146830077443822,0.06301137377594479,0.16123629257140865,0.00020563209023154148,0.15398112079883247,0.0007919029069654241,0.005610835274488525,0.00688602993258384,315.24999999999136,11.713809274340097,303.5382432039608,4.56404854365384,7.148509767168518,4.563247028855573
5790.0,1.6126262569805199,44.00310864535213,54.00651268204438,494.0223327001393,55.001017353106,35.10989718680098,2334.8890854600263,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.6445802845163,2424.999999999933,0.00012752891605690326,0.12999999999999734,0.0003268972168180995,0.005017995051936282,0.0,1.0,1.0,0.041,0.0326504519156484,0.14581758424151983,0.16149452560566072,0.0630021325971516,0.161262625698052,0.00020565647855762682,0.15401088025873244,0.0007920559556163383,0.005611668748675905,0.006887392022354519,315.2499999999913,11.716461877658443,303.5355811097972,4.565084440307798,7.1501322559036335,4.564286634284033
5800.0,1.6128882631394064,44.01156735030101,54.01953816791714,493.9721284274302,55.01344037633374,35.11785717001313,2334.868702453586,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.6161222087878,2424.9999999999327,0.00012752322444175757,0.1299999999999973,0.0003269832634467942,0.005019169695211844,0.0,1.0,1.0,0.041,0.03264888672148333,0.14585275305337628,0.1615206186049601,0.06299291860142388,0.16128882631394065,0.00020568071197980307,0.15404048572605353,0.0007922082123054181,0.0056124969812459645,0.006888745690027387,315.24999999999125,11.71910223365364,303.5329313189599,4.566115551235701,7.151747248923239,4.565321432101613
5810.0,1.6131489525541163,44.01998233093872,54.032494707328645,493.92209099792854,55.02580607934171,35.125780389072816,2334.848413531518,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.58771698875,2424.9999999999327,0.00012751754339775,0.1299999999999973,0.0003270689518601342,0.005020338942103931,0.0,1.0,1.0,0.041,0.03264732443438125,0.14588773570978736,0.1615465806032583,0.06298373167393578,0.16131489525541165,0.00020570479156435448,0.1540699381582855,0.000792359681956897,0.005613320007253666,0.006890090988730478,315.24999999999125,11.721730414361863,303.5302937590911,4.5671419045853625,7.153354790314275,4.566351450579371
5820.0,1.6134083335346239,44.028353859139195,54.045382710038446,493.87221962531834,55.03811479920161,35.13366706013038,2334.8282181406003,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,593.5593645280305,2424.9999999999322,0.0001275118729056061,0.12999999999999728,0.00032715428405470664,0.005021502824185614,0.0,1.0,1.0,0.041,0.03264576504904168,0.1459225333171038,0.16157241242602985,0.06297457170047317,0.1613408333534624,0.0002057287183705127,0.15409923850698717,0.0007925103694645055,0.005614137861529609,0.006891427971257264,315.2499999999912,11.724346491381288,303.5276683582717,4.568163528333733,7.154954923896059,4.567376717816853
